1.456783295,2.154465437,1.703034639,2.952961206,3.209843636,3.823228598,2.98244977,2.829291105,3.659808159,2.550890207,2.343761683,3.893322706,3.829847097,4.007619381,2.919602633,2.70106411,3.154701948,4.439241409,3.566116571,3.304712534,3.69937849,3.881633997,3.533471584,3.548234463,3.237953901,3.483467102,2.835720539,3.222646236,3.879966021,4.15686655,4.131682873,2.083613634,3.511625051,2.754187822,2.738937378,3.687788486,2.756146908,3.508698702,2.987398624,3.101010561,2.674915314,2.715353251,3.041578054,4.073968887,3.209222555,3.28924489,3.502107382,3.572221041,4.051586151,3.641492367,3.867908955,3.60938096,3.011378527,2.219582319,3.640645027,2.490914345,2.367699385,3.682642221,3.839164495,3.841722727,2.356939316,3.715312958,3.247457743,3.299868345,3.818127871,2.7902596,3.596948385,3.003580809,3.719391584,3.278220177,3.699413538,2.45966959,2.965461016,3.569625139,3.393111229,2.13209939,2.792071819,1.795008659,3.384971619,2.756810188,3.848859549,2.577918291,3.620507717,3.110180855,2.651266575,3.476416826,3.213984251,3.722367287,3.144066334,2.796551704,3.449611664,2.651211023,2.014241695,3.488394499,2.085173845,3.898072481,3.917250872,3.879365444,3.331913233,2.96334219,4.121829033,3.674253225,2.531202078,3.651670218,3.876048565,2.339901447,3.374809504,3.592638016,3.001552582,4.121120453,2.844984531,3.792233944,2.79256773,2.783640385,2.882096052,2.912269592,3.59373045,3.921355486,2.329044819,4.190445423,3.13401413,2.077084541,2.15763545,3.193889141,3.248101473,3.108303785,4.023717403,3.882568359,2.81127882,3.609623671,3.6266222,3.153893232,3.070756435,3.72264123,4.047791481,3.842884302,2.382884264,3.829144239,3.852014542,2.905706167,3.858549595,4.434788704,3.007167101,3.011221886,3.517153502,3.2122159,3.491198301,3.779372215,3.531963587,4.109723091
2.383549452,1.453117728,1.909688592,2.66087389,3.525158882,4.310696602,3.201561213,2.737010241,3.849781513,2.788464785,2.683274984,4.077088356,3.768182993,3.900291204,3.414829731,2.25846386,3.166288376,4.120833397,3.564872742,3.566627502,3.37839365,4.243819237,3.72922349,3.499588013,3.409833193,3.609184265,3.163249493,3.268051386,4.257612228,3.957980871,4.440460682,2.311763048,3.543331146,2.759469032,2.765908003,3.748750687,2.483799458,4.007738113,3.323164463,3.145561934,2.817500591,3.138818741,3.172501802,4.026310921,2.923198462,3.24532938,3.739486933,3.391235352,4.076290607,3.72129631,4.18673563,3.936116219,3.187143326,2.630256653,3.663374186,2.369684219,2.6310215,3.58859992,3.757142305,3.571289778,2.514567852,4.236737251,3.470003366,4.096372604,3.741859913,3.022385359,3.632092714,3.197061777,3.885917664,3.387405872,3.213689804,2.417978048,3.214728594,4.325062752,3.354019642,2.50241518,3.244554281,2.12094903,3.67505455,2.678578138,3.833749533,2.898079395,3.880007267,3.240262747,2.401032686,3.793023586,3.048169136,4.434651375,2.921959162,3.05198741,3.727312326,2.840949535,2.90687561,4.189017773,1.920695662,4.26031065,4.255989075,4.059981346,3.742483139,3.269240856,4.318600178,3.804189444,2.266849995,3.845211744,3.595585108,2.636588097,3.256960392,3.874641657,3.737966299,4.406530857,2.682473421,3.979418039,3.123791218,2.656705379,3.039503098,3.214636326,4.041547298,3.621200323,2.121918917,4.145757675,3.14211154,2.302717447,2.183904648,3.587435961,3.697907209,3.432853699,3.518105745,3.659841776,2.659850597,3.877821445,3.85619545,3.035306454,3.410199404,3.971973896,3.812545538,4.111439705,2.720375776,3.957083225,4.419664383,2.326831102,4.19909668,4.246358871,2.925310135,2.940808535,3.47302103,3.206970215,3.81282115,3.856132746,3.124594927,4.091758728
1.50620389,2.223730087,1.507967234,2.665183067,2.696330786,4.148427963,2.899840832,2.797090769,3.822188854,2.290092945,2.278229713,3.974095106,4.174399376,4.052025318,2.821454287,2.711110353,3.52679491,4.830130577,3.733172894,3.864520073,4.090153217,3.880729198,3.992293596,3.392902613,3.722225666,3.307352304,2.542346239,3.422741652,4.166828156,4.046430111,4.278231621,1.982644081,3.449417353,2.547252417,2.965600491,4.096710682,2.237835169,2.945068359,3.002715111,3.812437057,2.459494829,3.502907276,3.012221098,4.310300827,2.880403042,3.763759375,3.945662498,3.906002522,3.599044561,3.812090874,3.81958127,4.13530159,2.81905055,1.752244711,3.824346542,2.08526969,2.097979307,3.684758425,3.513283014,3.745185614,2.225239992,3.755232573,2.690747261,3.754393339,3.780957699,3.014797449,3.859275818,2.596502304,4.230401516,3.607279539,3.962846518,1.991876602,3.407349586,3.789883137,3.664026022,2.130367279,3.024541855,1.665312886,3.598949909,2.662969828,3.654758692,1.731246114,4.015905857,2.58155632,2.195950031,3.71547246,2.878298759,4.243030548,2.537084579,2.817358255,4.061041832,2.28597641,2.470159292,3.58421278,2.116644382,3.76191783,4.336277485,4.15589571,3.71473217,2.14911294,4.616569996,3.914146662,2.329419374,3.541547537,4.507994652,2.198616266,3.583006382,3.782889843,3.156665802,4.061148643,2.644451618,4.198497772,2.6200037,2.412002325,3.120395899,2.62369895,4.112560272,4.246190071,2.173253298,4.500742912,3.742531776,1.911477804,2.343811274,3.553986073,3.086929321,3.251452923,3.654481173,3.82729435,2.435111284,4.154675484,4.164464474,2.802079916,3.279005289,3.822216988,3.569636583,3.60372591,2.305703402,3.88009572,3.747356653,2.832434654,3.854140759,3.944597483,3.152281046,2.951030016,3.362615347,2.860177517,3.198162556,3.561286449,3.923015833,4.270515919
3.483483553,2.781881571,2.515916586,0.840734601,1.696280837,3.486484766,1.766504407,1.8501544,2.906467676,1.568620682,1.526684403,3.282253742,3.701451778,3.504146338,1.812725067,1.884642959,3.050624609,4.390575409,3.230380535,3.659926891,2.942850828,3.186208248,3.224893093,3.13376832,3.02028656,3.40719533,2.305776358,3.705178261,4.042013168,3.687810659,3.446755409,1.968027472,2.690078497,1.476850748,3.436069727,3.329998016,1.307996154,1.420054674,3.943080187,3.687559366,1.612132311,4.3566432,1.768087268,3.56036067,1.828829765,3.340794325,2.899489164,3.04991293,2.851813555,3.277350664,3.492876768,3.210411787,2.113149643,2.699125051,3.474983931,2.061308861,3.116185427,3.552698851,2.316037178,3.277666569,2.440586329,3.634139538,2.71364522,3.519393206,3.070893288,4.299446106,3.293685913,1.959306836,3.433211803,3.619281769,3.108424187,2.84421277,3.578253269,3.686166763,3.991121292,2.043885469,1.786020517,2.198803425,3.075759172,1.465134859,3.568901777,2.329847813,3.90650773,1.454264998,1.924375653,3.012362719,1.438232899,4.928216934,1.790099978,1.697717309,2.922606945,2.947635889,3.562118053,3.512401581,3.288063765,3.055230141,4.437786579,4.428357601,3.506802797,1.731176376,4.14614439,2.98472929,4.548410416,2.904857397,3.876927614,1.880357146,3.02448082,3.643759012,2.007124424,4.06841135,2.126378059,3.004127502,3.561925888,1.93263936,3.048636436,3.443411827,4.618934155,4.598647594,2.399460316,3.920498371,3.286850214,1.894825578,3.613476515,4.052251339,1.53681314,3.213066816,3.187772989,3.669353485,1.658741117,3.199509859,3.034024715,1.573667407,4.018324852,3.177491903,2.562925577,3.837016821,1.130551219,3.641562939,4.654839993,1.744493127,3.411933184,3.513273478,1.934604168,1.330393314,2.966705561,1.881211519,4.365250587,3.462707043,3.283210754,3.569959641
3.61541152,3.748161316,3.095502853,1.46670413,1.147102237,3.016935349,2.134687662,2.393119335,2.805637836,2.076066017,2.231083632,2.824500799,3.333712578,3.496891737,1.684212327,2.350833654,3.28102088,3.719258547,3.283313751,3.867872953,2.925466061,2.849172354,3.227899313,3.264784336,3.436018944,3.680520296,2.570034504,4.029771328,3.711983681,3.280841351,3.141506195,2.357725859,2.970442772,1.818139076,3.78097415,3.200781822,1.4881742,1.270047545,4.632938862,3.886939526,1.871349096,4.619315147,1.521359682,3.276078701,2.00919795,3.713971615,3.265911102,2.792203188,2.411779404,3.263703585,2.746349573,2.91021204,1.484835744,2.93626523,3.184292555,2.242140532,3.471380234,3.181824923,2.204084635,3.010182381,2.403715134,3.34398222,2.111609697,3.093588829,3.433036804,4.610413551,2.984002352,1.834199548,3.604863167,3.703469992,2.916986704,3.043759584,3.727388144,3.67588377,2.992565393,2.401923418,1.817429423,2.567528009,2.873840094,1.543206573,3.298491478,2.754017591,3.920612812,1.386811137,1.935710073,3.07828331,1.705682635,5.22026062,1.884104609,1.869586945,2.441726446,2.833660603,3.317246914,3.554852724,3.740142107,2.855638266,4.614284039,4.120555878,3.622524261,2.002218008,3.578855038,3.137341022,4.156466007,2.991052389,3.777103662,1.999811411,3.158382177,3.972687721,2.24934721,3.562685966,2.155177355,3.1292243,3.575499058,2.340059996,3.005320072,3.401150942,4.691174984,4.738835335,2.39605689,3.762801409,3.402010202,2.396390915,3.385347605,4.128368378,1.953300953,3.481433868,2.756948948,3.703466415,1.444061637,3.07606864,3.158505201,2.092747927,3.724075556,3.170220613,2.280560017,3.563247919,1.735993624,3.271557093,4.729469776,1.783299327,2.745680094,3.112648249,2.272733927,1.715834975,3.177992582,2.016826391,4.187315464,3.26800251,3.356292486,3.259939432
4.284911156,3.429010868,3.402364731,3.22484827,2.566293716,0.863972485,2.514104843,3.000295877,1.473664761,2.739225388,3.004669905,2.639628649,1.519295573,1.67005074,2.739716291,2.865696669,2.079354763,2.353670359,1.801068068,2.337500811,1.51265502,1.345034003,1.78966105,1.926568389,1.952842474,2.445514917,3.060562849,2.300302267,2.657750368,1.616611719,2.10594964,2.980417013,2.009996414,3.14618516,2.135820627,1.702611089,2.830265999,3.294949055,4.398542881,2.268694639,2.931693316,3.658396482,2.124918461,2.178366423,2.532302141,2.003187656,1.257103086,2.218158245,3.588911533,1.715397239,1.70231843,2.243313789,2.355906963,3.708707571,1.547802687,3.18106246,3.395872355,3.784677505,2.680221319,1.776432991,3.16928339,1.745006561,2.939630032,2.248603821,1.828877091,3.365911961,1.80750978,2.701228142,1.612038374,2.331565857,1.845989466,3.560830355,3.19939065,2.461096287,3.287305593,2.712884426,2.704444647,3.606755257,1.487554312,2.922795296,1.703323245,3.97793293,2.068372965,3.482155561,3.000612259,2.11863637,3.455961943,3.751152515,2.898159027,2.850952864,1.336030245,3.385207415,3.112797499,1.942656875,4.060358524,1.881486654,4.230098248,2.899950266,1.958576202,3.002268076,2.569624424,2.117871284,4.240814686,1.554430008,2.291359186,3.304917812,1.650929332,2.083425522,2.74929738,2.578368664,2.604541779,1.713661551,4.196188927,3.169109106,2.024689913,2.720140457,2.57509017,3.285420895,3.19185853,2.277580738,2.123446226,3.412869215,3.862815142,3.290863752,3.256969929,1.715086102,1.677069306,1.810298443,2.636556625,1.720144391,1.671871781,2.956152439,3.851660013,1.880425453,1.357152343,2.479222298,3.234770298,1.342108846,3.315317154,2.980154991,1.363114238,1.965342522,2.874650478,2.695650101,1.458310127,3.101435184,4.515777111,2.273444414,1.366777897,1.692699075
3.462426424,2.531701326,2.188260794,1.469891191,1.486631632,2.844133139,1.147125959,1.849778891,2.591736794,1.266031623,1.338903308,3.099453688,2.781883001,2.84198761,1.590389371,1.559689164,2.569001913,3.783989191,2.695822239,3.319071054,2.116550446,2.668675661,2.66130662,2.916498899,2.769170761,3.033133268,2.033290148,3.212156534,3.182691574,2.715534925,3.111586571,1.539140821,2.130509138,1.385018587,2.833769798,2.871717215,1.323282361,2.006477356,3.706395864,3.212710142,1.343112588,3.933855057,1.328194499,3.079082251,1.481509686,3.013810873,2.423499584,2.456894636,2.668862343,2.351083755,2.557706118,2.882586479,1.400707126,2.274074316,2.597806931,2.061920166,2.651566982,2.901648521,1.914743423,3.036244631,1.639626265,2.621298313,2.191089869,2.806925535,2.571611166,3.712946415,2.515622854,1.730417252,3.005769968,2.917863846,2.328027725,2.276964903,3.073984623,3.337738752,3.419051886,1.525667667,1.687526703,1.81488502,2.40000701,1.446280122,2.73810339,2.452593565,2.939133644,1.911815166,1.572165608,2.588343859,1.798233867,4.387584686,1.526793957,1.486675858,2.183240652,2.328956604,2.871144056,3.039464235,3.329604864,2.618562222,4.235319614,3.640533209,2.645770788,2.137924194,3.281870365,2.556998491,3.854527473,2.48572278,3.179596901,1.604789138,2.490993261,2.975266218,1.941487789,3.261196613,1.362557054,2.455325603,3.66529274,1.858148813,2.369415045,2.888391495,3.55114007,4.05065012,2.004533529,3.391822815,2.341742277,1.60758388,3.344920397,3.836950541,1.727481723,2.365684032,2.467793941,2.716882706,1.231418729,2.321982622,2.360258818,1.5480057,3.346485138,2.792749882,2.110587835,3.350999117,1.557566404,2.936191797,3.894919157,1.128962874,2.571135998,3.070265055,1.839031458,1.350462794,2.474542856,2.184512138,3.629809618,2.960861206,2.532551289,3.082353354
3.222115517,2.437954187,2.659788609,1.958107591,2.30508852,3.385187864,2.195292473,1.001699448,2.685050011,1.892535448,1.886168599,3.491165161,2.734702349,2.8135252,2.569502115,1.456222892,2.59124279,3.279303789,2.922917366,2.846964598,2.53388238,2.984053612,2.763066292,2.641662598,3.204642057,3.307949781,2.082862616,3.091595173,3.009077311,3.176815987,3.287466526,2.324045897,3.193896532,1.504745603,2.86477232,3.070491791,2.039036989,2.171258688,3.497776985,2.943068266,1.62343812,3.343135118,2.103689432,3.1098876,2.162216187,2.948882341,2.665561199,3.043485641,2.295870304,2.83972764,3.294161081,3.348139286,2.531633139,2.5084939,3.124021769,2.605799675,2.582087755,2.8664608,1.969233394,3.303040028,2.171710491,3.161974907,2.554309607,3.311212778,2.639621735,3.595047235,2.9668715,2.564637661,3.0192132,3.015049934,3.340204954,2.414598465,3.140521765,3.820022106,2.190849543,2.274847746,1.996573091,2.238514662,2.816810608,2.160210133,3.479268312,2.67183733,2.933771849,2.19901371,1.971214771,3.018667698,1.941233635,4.552988529,1.623224854,1.826148272,3.253731966,2.089831114,2.971710205,3.421833515,2.800207138,3.008049726,4.538980007,3.571731329,2.894807339,2.858815432,2.872684956,3.045955181,3.291050673,2.450731993,2.804152489,2.099950314,2.630666256,3.261617422,2.380185127,3.225123405,2.166178703,3.059020758,3.236732483,1.909445405,2.699679852,3.353008747,3.654444218,3.144731283,1.894536257,3.299375057,2.59155798,1.888242364,2.487868547,3.642810583,2.6535151,2.734168291,3.11232233,3.182419062,1.713492155,3.095417738,3.010187149,2.47446537,3.088106632,3.437845469,2.712126255,3.223224163,2.235770226,3.185842514,3.886856556,2.081407309,2.995831728,3.393154144,1.558815122,2.509570122,2.359723568,2.572299957,3.42035079,3.321602345,2.841912985,3.337430239
4.097353935,3.64197731,3.567998171,2.971910477,2.995703697,1.941981792,2.405915022,2.904796839,1.063219786,2.764816284,2.880769014,1.995279551,1.702660322,1.571748137,2.73617959,2.680559397,1.253794909,2.751840115,1.396320343,1.8643893,1.337771416,1.588393569,1.388631582,1.316038132,1.626153588,1.72956717,3.002818823,1.779509425,2.038653135,1.689777136,1.594800115,3.169659853,1.896178484,3.324822664,1.786810279,1.714581132,2.731223822,3.206419945,4.283659458,2.032887459,2.957774878,2.711387157,2.545392036,1.886369824,2.360447884,1.703760266,1.447131157,2.076300621,3.003973961,1.405635238,1.988381863,2.098298311,2.701031446,3.460184813,1.705382586,2.859420776,3.176359653,3.844535828,2.823215723,2.191999197,3.259726048,2.111706972,3.587078333,2.303500175,1.985194683,3.293864727,2.050383568,2.992159605,1.511231661,1.81927371,1.917555213,3.46349144,2.045349598,1.785094142,3.814818859,2.806063175,2.855561018,3.033846855,1.405702829,3.038485765,1.806858897,3.714520216,2.45246768,2.928501606,2.953198671,1.478253841,3.375267506,3.564499617,2.911698103,2.886871338,1.612850189,3.339625597,3.485280991,1.93977654,4.07259655,2.045174599,3.389180422,2.670292139,1.466946721,2.920576811,2.443570852,1.625244021,3.978387594,1.462378383,1.578760386,3.175276518,1.486563444,1.618746877,2.757548571,2.822089911,2.840185881,1.4039011,3.766957998,3.0079391,1.533693433,2.321103811,3.058638096,2.855737209,3.069628477,2.323427439,1.485983491,3.269108295,3.646238565,2.68886447,3.352748394,1.652923226,1.723265171,1.677921534,2.695874453,1.737658381,1.218481183,2.770667315,4.024697304,1.607791305,1.810420632,2.58772254,3.083562136,1.822584033,3.058623314,2.886040926,1.591452003,2.239443302,2.835104227,2.978013277,1.416243315,3.241970062,4.530985355,2.059989691,1.354576588,2.020830631
3.493477106,2.579474211,2.673249006,1.911491752,2.161295414,2.853362322,1.82476449,2.389893293,2.68330431,0.856930375,1.980739355,3.253633976,3.070383549,3.019309521,1.877521157,1.456613541,2.956221342,3.848020315,2.914413452,3.531744003,2.273867369,2.706467152,3.04680109,3.200102568,2.68655014,3.365553856,1.875008225,3.073274851,3.687961817,2.765164852,3.282182693,1.760597348,2.455367327,1.589564919,2.698879957,2.873475075,1.016575575,2.261285782,3.560438156,3.151714563,1.488201618,3.686443806,1.744171977,3.36435771,1.431573153,2.798964024,2.682678223,2.968505144,2.98471427,2.865912437,3.284021854,2.854380846,1.438048363,2.600306988,2.848402739,1.96239078,2.707290888,3.633038282,2.088842392,3.044970036,2.087837219,3.138366461,2.504330397,3.059528828,2.82120657,3.947616339,3.237149239,2.013568878,2.623630762,3.261714697,2.279333591,2.522162199,3.375437737,3.448669434,2.881244898,1.738800168,1.995868564,2.203225851,2.709042072,1.606441617,3.328616619,3.152765989,3.269624949,2.12480092,1.789134979,2.711507797,2.06978488,4.756257057,1.921235561,1.319336176,2.495409012,2.912554264,3.36209631,3.61746788,3.17198801,2.932016373,4.505506992,3.858636618,3.118818998,1.83053112,3.713789225,2.696823835,4.139418125,3.195621729,3.685647726,1.516609788,2.590797424,3.298821926,2.072259665,3.570408821,1.190412045,2.661105394,3.777927637,1.957868934,2.497498989,2.914642572,3.587237835,3.85467267,2.252054453,3.650343418,2.825594187,2.010409594,3.206335545,3.81086421,2.139195442,2.623401642,2.884858847,2.778546333,1.844857097,2.503347874,2.857865334,1.583693862,3.575212955,2.905644894,2.20641613,3.598776102,1.779899955,3.114690781,4.203815937,1.282711267,3.01413703,3.580739021,1.808039904,1.638333201,2.738739729,1.87494421,4.411398411,3.224750042,2.829298735,3.026535988
